timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T19:02:23.749,0.000007,0.307245,0.001678,2.844861,0.000000,-43.392026,14.928449,0.296875,0.036658,0.077175,0.000000,0.000000,0.000000,0.067075,-0.006583,0.078659,0.969093,0.275665,9.597474,2.288540,1.691595,1,1,-0.528789,38.990378,-76.939807,-6.551000,0.000000,0.000000,3.480894
2026-09-11T19:02:23.783,0.033433,0.366163,0.013949,3.390394,0.000000,-43.392026,14.928449,0.353804,0.037816,0.079612,0.002620,0.010873,0.001260,0.062076,-0.004419,0.081096,0.863279,0.810324,9.426250,2.282195,1.725866,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.817,0.066852,0.337313,0.024679,3.123270,0.000000,-43.392026,14.928449,0.325928,0.039287,0.082710,0.005333,0.022226,0.002593,0.071512,0.000279,0.084194,1.029992,-0.504454,10.129485,2.284061,1.674733,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.850,0.100265,0.386332,0.037591,3.577148,0.000000,-43.392026,14.928449,0.373293,0.039110,0.082337,0.008090,0.033898,0.003982,0.046806,0.005931,0.083821,0.961150,-0.167301,9.704563,2.276373,1.645749,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.884,0.133699,0.357466,0.049185,3.309874,0.000000,-43.392026,14.928449,0.345401,0.040878,0.086058,0.010905,0.045900,0.005433,0.036332,-0.009735,0.087542,0.910351,-0.948009,9.286505,2.262335,1.566584,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.917,0.167113,0.397097,0.063402,3.676823,0.000000,-43.311002,14.900574,0.383744,0.042329,0.089115,0.013832,0.058063,0.006974,0.038930,-0.007061,0.090598,0.715395,-0.273507,10.469580,2.232663,1.531703,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.951,0.200526,0.387453,0.075814,3.587532,0.000000,-42.661435,14.677099,0.374810,0.045587,0.095973,0.016924,0.070711,0.008638,0.048662,-0.023561,0.097456,0.916628,-1.676349,10.274722,2.211347,1.406326,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:23.984,0.233947,0.407607,0.090223,3.774137,0.000000,-40.931775,14.082033,0.395358,0.039092,0.082299,0.019903,0.083553,0.010290,0.004758,-0.003908,0.083783,0.747463,0.193387,9.008095,2.174294,1.403538,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.018,0.267362,0.437166,0.104395,4.047837,0.000000,-38.910291,13.386568,0.425289,0.035470,0.074674,0.022526,0.097235,0.011827,-0.013385,-0.001038,0.076158,0.987726,-0.796104,10.069861,2.153163,1.336804,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.051,0.300775,0.427523,0.118647,3.958546,0.000000,-36.647107,12.607950,0.417214,0.039985,0.084179,0.025179,0.111276,0.013423,-0.021910,-0.001274,0.085663,1.557100,0.610464,9.904226,2.167902,1.361606,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.084,0.334196,0.476542,0.134843,4.412425,0.000000,-34.124372,11.740036,0.466573,0.038810,0.081706,0.027951,0.126004,0.015132,0.004279,-0.008348,0.083189,1.762451,0.716474,9.728687,2.195075,1.392805,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.118,0.367610,0.506001,0.151486,4.685191,0.000000,-33.719251,11.600660,0.495665,0.047038,0.099026,0.030971,0.142031,0.017040,0.019244,-0.011176,0.100510,1.239070,-1.132864,9.046046,2.185320,1.303285,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.151,0.401024,0.525288,0.169278,4.863774,0.000000,-33.082730,11.381673,0.514957,0.045716,0.096244,0.034233,0.158856,0.019140,0.022859,0.000476,0.097728,1.285162,1.424122,9.518727,2.176482,1.380171,1,0,,38.990378,-76.939807,-6.551000,,,
2026-09-11T19:02:24.185,0.434444,0.554602,0.188433,5.135205,0.000000,-32.168805,11.067249,0.544288,0.042555,0.089589,0.037339,0.176492,0.021248,0.044094,0.002151,0.091073,1.532583,-0.043443,10.256481,2.185989,1.361296,1,1,0.424113,38.990377,-76.939809,-6.584000,-0.205119,-0.091550,4.796355
