timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T17:39:30.851,0.000007,0.333745,0.001458,3.090227,0.000000,-3.271009,1.125347,0.333680,-0.004848,-0.010207,0.000000,0.000000,0.000000,-0.054392,0.010613,-0.008724,1.062354,0.592812,9.945807,2.427920,5.435261,1,0,,,,,,,
2026-09-11T17:39:30.886,0.033424,0.353194,0.013068,3.270312,0.000000,-2.859708,0.983845,0.353142,-0.004747,-0.009994,-0.000338,0.011476,-0.000162,-0.060336,-0.009780,-0.008510,1.270452,0.683524,9.089392,2.443909,5.441149,1,0,,,,,,,
2026-09-11T17:39:30.918,0.066829,0.412016,0.027161,3.814966,0.000000,-2.813016,0.967781,0.411958,-0.004946,-0.010413,-0.000678,0.024255,-0.000331,-0.044976,0.015281,-0.008930,1.268000,-0.377066,9.536967,2.460117,5.378301,1,0,,,,,,,
2026-09-11T17:39:30.952,0.100237,0.392773,0.039875,3.636784,0.000000,-2.632429,0.905652,0.392724,0.003259,0.006861,-0.000738,0.037696,-0.000369,-0.025964,0.006115,0.008344,0.702745,-1.225929,9.304452,2.437524,5.260700,1,0,,,,,,,
2026-09-11T17:39:30.987,0.133654,0.422584,0.054777,3.912811,0.000000,-2.635862,0.906833,0.422531,0.002161,0.004549,-0.000547,0.051318,-0.000287,0.026871,-0.000711,0.006033,0.898878,-0.798556,9.158529,2.425329,5.172122,1,0,,,,,,,
2026-09-11T17:39:31.019,0.167069,0.471523,0.070443,4.365957,0.000000,-2.635862,0.906833,0.471464,0.003089,0.006504,-0.000362,0.066254,-0.000206,0.031164,0.019648,0.007987,0.945067,-1.000867,8.897966,2.416268,5.071361,1,0,,,,,,,
2026-09-11T17:39:31.053,0.200478,0.452376,0.085265,4.188671,0.000000,-2.635862,0.906833,0.452320,0.008399,0.017682,0.000042,0.081686,-0.000016,0.065142,0.019143,0.019166,0.834840,-0.991747,10.734850,2.400778,4.972012,1,1,0.198997,38.991414,-76.936670,-11.828000,0.000000,0.000000,3.324776
2026-09-11T17:39:31.087,0.233882,0.472544,0.101546,4.375407,0.000000,-2.646162,0.910377,0.472484,0.000967,0.002036,0.000371,0.097132,0.000143,0.038854,0.006013,0.003520,0.543288,0.370299,10.612168,2.363388,4.962447,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.120,0.267305,0.511838,0.118476,4.739244,0.000000,-2.593976,0.892423,0.511776,-0.005090,-0.010716,0.000226,0.113580,0.000079,0.035149,-0.024551,-0.009232,-0.009218,1.278983,10.429274,2.289307,5.012283,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.153,0.300728,0.473254,0.133822,4.381982,0.000000,-1.636106,0.562881,0.473231,-0.002234,-0.004703,-0.000032,0.130041,-0.000041,0.007046,-0.012424,-0.003220,0.753347,-0.541425,9.884319,2.269973,4.943395,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.187,0.334145,0.503065,0.151447,4.658009,0.000000,0.187625,-0.064550,0.503065,-0.003188,-0.006712,-0.000222,0.146354,-0.000134,-0.041096,0.010402,-0.005228,0.443457,-0.745207,9.737807,2.234680,4.862159,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.220,0.367565,0.503769,0.168468,4.664530,0.000000,2.941073,-1.011837,0.503691,-0.007401,-0.015581,-0.000595,0.163176,-0.000318,-0.015695,0.037373,-0.014098,0.251050,-0.299691,10.473895,2.186901,4.810974,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.254,0.400986,0.543148,0.186195,5.029152,0.000000,6.030292,-2.074642,0.542792,-0.021626,-0.045527,-0.001616,0.180663,-0.000823,-0.087147,-0.022786,-0.044044,0.369711,-2.082834,10.568823,2.146908,4.645937,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.287,0.434408,0.504412,0.202863,4.670484,0.000000,9.389362,-3.230285,0.503611,-0.017610,-0.037073,-0.002997,0.198148,-0.001518,-0.054731,-0.017456,-0.035589,0.775804,0.496511,9.432919,2.132495,4.649430,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.321,0.467824,0.534188,0.221377,4.946181,0.000000,10.159778,-3.495336,0.533194,-0.024422,-0.051414,-0.004475,0.215468,-0.002286,-0.064084,0.002436,-0.049930,0.523871,-0.307046,9.646115,2.103818,4.601406,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.355,0.501241,0.554104,0.240039,5.130589,0.000000,11.704731,-4.026857,0.552736,-0.031033,-0.065333,-0.006426,0.233607,-0.003311,-0.026082,0.009803,-0.063850,0.283903,0.348136,10.363374,2.063695,4.596911,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.388,0.534662,0.573870,0.258974,5.313608,0.000000,13.454990,-4.629010,0.571998,-0.029975,-0.063106,-0.008572,0.252393,-0.004472,-0.031661,-0.018339,-0.061623,0.959090,-1.086577,8.322806,2.065232,4.499537,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.421,0.568084,0.564349,0.277510,5.225450,0.000000,14.878406,-5.118718,0.562098,-0.034244,-0.072093,-0.010831,0.271334,-0.005729,-0.023018,0.093251,-0.070609,0.858866,-1.485413,12.229285,2.058240,4.377700,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.455,0.601503,0.554543,0.296126,5.134657,0.000000,18.937855,-6.515317,0.550962,-0.043898,-0.092416,-0.013580,0.289915,-0.007261,-0.084708,-0.010585,-0.090932,0.866614,1.687626,7.466783,2.052945,4.463389,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.488,0.634926,0.583761,0.316417,5.405191,0.000000,21.660405,-7.451974,0.578830,-0.034633,-0.072911,-0.016343,0.308774,-0.008857,-0.008323,0.039102,-0.071428,1.417159,-3.793408,10.484682,2.083353,4.192597,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.521,0.668350,0.641974,0.337893,5.944201,0.000000,21.732503,-7.476779,0.636515,-0.051211,-0.107812,-0.019363,0.329056,-0.010655,-0.036401,-0.013958,-0.106328,0.978802,2.486084,9.063110,2.083067,4.333199,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.554,0.701770,0.632431,0.358856,5.855843,0.000000,21.600667,-7.431422,0.627119,-0.030622,-0.064467,-0.022242,0.350138,-0.012461,-0.114987,0.021473,-0.062984,-0.420901,-3.602963,10.554407,1.988855,4.076112,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.589,0.735195,0.613144,0.379591,5.677260,0.000000,21.571142,-7.421264,0.608008,-0.020816,-0.043823,-0.024052,0.370755,-0.013798,0.038468,0.062171,-0.042340,1.498456,-4.452611,10.073293,2.018912,3.765975,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.622,0.768614,0.632696,0.401238,5.858296,0.000000,20.473882,-7.043767,0.627921,-0.027033,-0.056912,-0.025735,0.391380,-0.015112,0.019635,0.033630,-0.055428,-0.567511,-1.623491,7.529448,1.912182,3.643084,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.655,0.802031,0.652133,0.423078,6.038273,0.000000,17.800084,-6.123882,0.648412,-0.026137,-0.055025,-0.027605,0.412675,-0.016569,0.090004,0.034620,-0.053541,-1.051469,2.889235,10.041716,1.770878,3.813656,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.689,0.835449,0.652535,0.444349,6.041992,0.000000,13.771535,-4.737913,0.650305,-0.024595,-0.051778,-0.029390,0.434342,-0.018034,0.095256,-0.000490,-0.050295,0.495040,1.685567,9.571192,1.725606,3.904308,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.722,0.868871,0.662653,0.466018,6.135679,0.000000,9.270574,-3.189418,0.661627,-0.010241,-0.021560,-0.030615,0.456239,-0.019274,0.040288,-0.037689,-0.020076,0.893974,-1.320858,9.214819,1.703282,3.798066,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.756,0.902292,0.691985,0.488998,6.407273,0.000000,9.224569,-3.173590,0.690924,-0.004473,-0.009417,-0.031133,0.478822,-0.020218,0.015895,0.030564,-0.007934,-0.228299,-0.154062,10.252951,1.608837,3.768043,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.789,0.935711,0.692482,0.511647,6.411868,0.000000,9.413396,-3.238554,0.691376,-0.017840,-0.037557,-0.031918,0.501896,-0.021318,-0.013626,0.018786,-0.036074,1.019205,-0.411977,9.812338,1.593070,3.722919,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.822,0.969124,0.731616,0.535675,6.774220,0.000000,9.690801,-3.333991,0.730378,-0.017277,-0.036372,-0.033153,0.525617,-0.022678,-0.067216,-0.004561,-0.034888,2.284949,-2.234838,8.221699,1.650711,3.560370,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.856,1.002537,0.760877,0.561036,7.045156,0.000000,9.911214,-3.409821,0.759530,-0.020350,-0.042843,-0.034476,0.550473,-0.024148,-0.116004,0.025358,-0.041360,1.251819,0.777667,8.612200,1.635231,3.594972,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.889,1.036006,0.809554,0.588367,7.495866,0.000000,10.921956,-3.757554,0.807813,-0.027905,-0.058747,-0.036177,0.576656,-0.025882,-0.009774,-0.040668,-0.057263,1.540429,0.084828,9.954436,1.638884,3.585302,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.922,1.069422,0.838836,0.616121,7.767002,0.000000,10.796987,-3.714560,0.837074,-0.024863,-0.052342,-0.038033,0.604088,-0.027783,0.022126,0.005952,-0.050859,1.649086,-1.208179,9.454101,1.650527,3.491835,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.956,1.102837,0.877705,0.645446,8.126900,0.000000,9.624883,-3.311313,0.876240,-0.012369,-0.026040,-0.039342,0.632668,-0.029512,0.006016,-0.038409,-0.024556,0.927611,-2.108528,10.514004,1.617134,3.339785,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:31.989,1.136256,0.907388,0.676002,8.401736,0.000000,7.062322,-2.429698,0.906572,-0.017440,-0.036716,-0.040391,0.662414,-0.031197,-0.031638,0.020915,-0.035232,1.291928,0.767959,8.885610,1.609773,3.376253,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:32.023,1.169672,0.956011,0.707732,8.851952,0.000000,0.250112,-0.086048,0.956010,0.008390,0.017664,-0.040709,0.693502,-0.032610,0.002052,0.027611,0.019148,3.465082,-2.356048,9.979738,1.741293,3.206906,1,0,,38.991414,-76.936670,-11.828000,,,
2026-09-11T17:39:32.055,1.203088,1.004945,0.741637,9.305042,0.000000,-3.447477,1.186059,1.004729,0.012210,0.025705,-0.039985,0.726250,-0.033587,-0.033870,-0.003576,0.027189,2.400570,-3.462336,11.214885,1.798742,2.967276,1,1,1.199428,38.991412,-76.936663,-11.818000,0.603104,-0.182174,4.583475
