timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T17:38:59.693,0.000008,1.397993,0.004893,12.944383,0.000000,-68.800209,23.669797,1.280386,0.281632,0.592909,0.000000,0.000000,0.000000,0.053969,-0.032259,0.594392,2.043216,4.984426,7.523760,8.050469,22.413106,1,1,-0.589621,38.991374,-76.936658,-9.527000,0.000000,0.000000,3.478534
2026-09-11T17:38:59.727,0.033419,1.417803,0.052220,13.127802,0.000000,-68.901833,23.704759,1.298181,0.285517,0.601089,0.019947,0.042978,0.009906,0.065544,0.122862,0.602573,-2.476081,-6.010594,18.541041,7.753899,21.626069,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.761,0.066836,1.408452,0.099859,13.041222,0.000000,-69.463509,23.897996,1.287703,0.280680,0.590905,0.039863,0.085880,0.020652,0.081569,0.036886,0.592389,-0.559960,5.020416,12.016677,7.584665,21.637198,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.795,0.100250,1.438158,0.148419,13.316279,0.000000,-70.009392,24.085800,1.312945,0.327611,0.689708,0.061258,0.128749,0.033001,0.038561,0.093733,0.691192,2.656720,-2.263571,7.304385,7.627340,21.120160,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.829,0.133673,1.496941,0.199145,13.860569,0.000000,-70.991295,24.423611,1.362985,0.326983,0.688385,0.084288,0.172551,0.047171,0.085891,0.053079,0.689869,-2.592192,1.115212,8.730174,7.326220,20.847455,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.862,0.167094,1.545991,0.250963,14.314727,0.000000,-73.940437,25.438224,1.396105,0.353514,0.744239,0.108228,0.217341,0.062926,0.000732,0.114043,0.745723,0.910744,0.865437,13.570933,7.259105,20.553592,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.896,0.200513,1.604145,0.304798,14.853192,0.000000,-80.709389,27.766992,1.419427,0.371996,0.783149,0.133750,0.262571,0.080642,0.047211,0.028910,0.784633,-0.606639,6.953601,4.976973,7.094531,20.688306,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.928,0.233920,1.652830,0.359076,15.303978,0.000000,-81.196220,27.934480,1.460248,0.376181,0.791961,0.160060,0.308318,0.100052,0.099604,-0.092480,0.793444,0.200448,9.365841,-0.272135,6.984904,20.989232,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.963,0.267336,1.711425,0.416889,15.846527,0.000000,-82.200096,28.279850,1.507156,0.419195,0.882516,0.188037,0.354831,0.121733,0.015039,0.080954,0.883999,-0.634588,-0.827583,6.787183,6.823997,20.553316,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:38:59.996,0.300753,1.721549,0.474741,15.940268,0.000000,-82.648476,28.434109,1.513870,0.423224,0.890998,0.217670,0.401431,0.145688,0.021057,0.063266,0.892481,-1.469625,-3.508133,9.269540,6.609374,19.933738,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:39:00.029,0.334171,1.741626,0.532755,16.126164,0.000000,-82.661522,28.438597,1.531460,0.412633,0.868702,0.247072,0.447728,0.170999,-0.019823,-0.001076,0.870185,-0.484841,-2.438914,13.626831,6.461124,19.399944,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:39:00.063,0.367587,1.731984,0.590382,16.036893,0.000000,-82.548912,28.399855,1.523540,0.405751,0.854212,0.275859,0.493499,0.197398,-0.054301,0.003827,0.855696,1.243777,1.814132,8.488734,6.433025,19.173153,1,0,,38.991374,-76.936658,-9.527000,,,
2026-09-11T17:39:00.096,0.401014,1.732517,0.648555,16.041823,0.000000,-82.086800,28.240871,1.526289,0.409398,0.861891,0.304541,0.538437,0.225036,0.065872,0.094656,0.863374,0.327052,-0.104049,4.590787,6.352122,18.814314,1,1,0.381048,38.991380,-76.936644,-9.555000,1.184458,0.620097,3.478534
2026-09-11T17:39:00.129,0.434432,1.703776,0.705897,15.775708,0.000000,-81.486671,28.034405,1.503865,0.398808,0.839596,0.332971,0.582285,0.253720,0.075189,0.013663,0.841080,-0.485821,1.121390,17.103975,6.223708,18.549383,1,0,,38.991380,-76.936644,-9.555000,,,
2026-09-11T17:39:00.163,0.467849,1.704576,0.762630,15.783114,0.000000,-80.261009,27.612733,1.510426,0.373150,0.785580,0.360125,0.625275,0.282958,-0.072448,0.219607,0.787063,0.712061,-0.262230,4.647273,6.179311,18.197056,1,0,,38.991380,-76.936644,-9.555000,,,
2026-09-11T17:39:00.197,0.501269,1.685911,0.818760,15.610288,0.000000,-78.957756,27.164366,1.499956,0.378770,0.797410,0.386577,0.667526,0.313000,-0.096398,0.008336,0.798893,-0.328131,-3.429778,-1.825116,6.072464,17.629465,1,0,,38.991380,-76.936644,-9.555000,,,
2026-09-11T17:39:00.230,0.534689,1.666822,0.874421,15.433538,0.000000,-75.958488,26.132508,1.496436,0.345052,0.726426,0.412041,0.708958,0.343609,-0.198522,-0.063871,0.727909,-3.073894,-2.713108,5.858983,5.790349,17.127178,1,0,,38.991380,-76.936644,-9.555000,,,
2026-09-11T17:39:00.263,0.568106,1.686711,0.931393,15.617693,0.000000,-74.021462,25.466099,1.522830,0.352290,0.741663,0.436570,0.750129,0.374998,0.023420,-0.057466,0.743147,-0.665872,7.982025,9.415169,5.668153,17.365987,1,0,,38.991380,-76.936644,-9.555000,,,
2026-09-11T17:39:00.297,0.601523,1.667509,0.987191,15.439902,0.000000,-71.208962,24.498496,1.517387,0.311555,0.655905,0.459921,0.791106,0.407009,0.153392,0.032924,0.657388,-0.616544,3.312098,9.092334,5.551188,17.289135,1,0,,38.991380,-76.936644,-9.555000,,,
