timestamp,time_s,drive_pos_turns,drive_encoder_count,drive_wheel_angle_deg,drive_distance_m,drive_distance_since_start_m,drive_velocity_turns_s,drive_velocity_mps,drive_velocity_mph,drive_acceleration_mps2,drive_iq_A,steer_pos_turns,steer_encoder_count,steer_angle_deg,steer_velocity_turns_s,steer_velocity_deg_s,steer_acceleration_deg_s2,gps_received,gps_ros_stamp_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_status,gps_service,gps_cov_x_m2,gps_cov_y_m2,gps_cov_z_m2,gps_covariance_type,imu_received,imu_ros_stamp_s,imu_qx,imu_qy,imu_qz,imu_qw,imu_roll_deg,imu_pitch_deg,imu_yaw_deg,imu_gyro_x_rad_s,imu_gyro_y_rad_s,imu_gyro_z_rad_s,imu_accel_x_mps2,imu_accel_y_mps2,imu_accel_z_mps2
2026-09-11T16:37:26.973,1.0016000032919692e-05,-2076.18359375,-186856.5234375,-747426.09375,-1422.1857617187502,-0.010870361328125001,-3.5885212421417236,-2.458137050867081,-5.498695979928145,3.7578132968636924,0.0,-0.07322490215301514,-599.8583984375,-26.36096477508545,0.09155276417732239,32.95899510383606,-3499.769829336349,0,nan,nan,nan,nan,-999,-999,nan,nan,nan,-999,1,1789159046.9618146,0.9743191625449318,-0.21687022326606248,0.05157413271906576,0.031773960920022236,177.71862599954022,-6.5621550325787394,-24.96657890356113,0.004277452930787703,0.06323345333267975,-0.7777373897116696,1.3475317987251283,1.1369830197525024,-7.702339170036316
2026-09-11T16:37:27.007,0.033430240000143385,-2076.307373046875,-186867.66357421875,-747470.654296875,-1422.2705505371096,-0.09565917968750001,-3.6413280963897705,-2.494309746026993,-5.579611994512773,-1.08235944677667,0.0,-0.06988704204559326,-572.5146484375,-25.159335136413574,0.04577639698982239,16.47950291633606,-493.0993935721535,0,nan,nan,nan,nan,-999,-999,nan,nan,nan,-999,1,1789159047.0018146,0.977315265156431,-0.20241464598850167,0.05401428602628742,0.03107475642116968,177.75644952556834,-6.7858042037819555,-23.26948716594925,0.02317064208362632,-0.0032176890089767457,-0.7841778291844538,0.33813329757690425,-1.035091924571991,-9.621206407184602
2026-09-11T16:37:27.041,0.0668461440000101,-2076.429443359375,-186878.64990234375,-747514.599609375,-1422.354168701172,-0.17927734375,-3.6683835983276367,-2.5128427648544314,-5.621069176929198,-0.5546167126740708,0.0,-0.07052409648895264,-577.7333984375,-25.38867473602295,-0.0762939527630806,-27.465822994709015,-1315.1021115939393,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.0338147,0.9796922449165583,-0.19086787716419648,0.05421337210533378,0.02886986321679358,177.9299626306056,-6.7331590332957765,-21.927239159363683,0.05488292552651289,0.013511117338463703,-0.7762248873818913,-0.09002504848480225,-0.3145973371887207,-10.079176969738006
2026-09-11T16:37:27.074,0.10025980800014622,-2076.548828125,-186889.39453125,-747557.578125,-1422.4359472656251,-0.261055908203125,-3.6175155639648438,-2.4779981613159183,-5.543124018691651,1.0428249813720245,0.0,-0.07419383525848389,-607.7958984375,-26.7097806930542,-0.2136230617761612,-76.90430223941803,-1479.5886869667333,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.0738146,0.9824080534385761,-0.17592331188059923,0.05674462814224077,0.02656034738078863,178.13993012854831,-6.940464233298077,-20.192294218532027,0.0007827801695194568,0.011105006431664321,-0.8112712732948626,0.9501663341712953,-1.2055315043830872,-9.562660705718994
2026-09-11T16:37:27.107,0.1336747519999335,-2076.66943359375,-186900.2490234375,-747600.99609375,-1422.5185620117188,-0.34367065429687504,-3.618474245071411,-2.478654857873917,-5.544593007055105,-0.01965278044466525,0.0,-0.0834578275680542,-683.6865234375,-30.04481792449951,-0.2593994438648224,-93.38379979133606,-493.1774702966115,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.1018147,0.9842333089984509,-0.16531235773722674,0.05768808971239914,0.02507393352973157,178.25155205603508,-6.998718344021554,-18.961945492390182,0.0159743005118033,0.0399823515705365,-0.8031614263925458,2.0301727164840697,-0.8050279117774963,-11.783180501842498
2026-09-11T16:37:27.140,0.16709017600010156,-2076.787353515625,-186910.86181640625,-747643.447265625,-1422.5993371582033,-0.42444580078125005,-3.5943007469177246,-2.4620960116386414,-5.507551922956869,0.49554499847711647,0.0,-0.09731662273406982,-797.2177734375,-35.03398418426514,-0.3356934189796448,-120.84963083267212,-821.9506968158753,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.1338146,0.9861830581426769,-0.15275324333254459,0.05959982066462341,0.02360686045391177,178.36246270448265,-7.167168624286316,-17.506975453529986,0.024465327322755713,0.0515566770380621,-0.8395499705003008,0.008629852142333985,-1.0413681806755066,-10.653846669216156
2026-09-11T16:37:27.174,0.2005056319999312,-2076.905029296875,-186921.45263671875,-747685.810546875,-1422.6799450683595,-0.5050537109375001,-3.5701851844787598,-2.4455768513679508,-5.470599613833098,0.4943568709873325,0.0,-0.10176074504852295,-833.6240234375,-36.63386821746826,-0.19836431741714478,-71.41115427017212,1479.5092595100914,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.1738145,0.9883747929227535,-0.1369476743201256,0.06245332985443441,0.02145191840619463,178.53801582676218,-7.430887394096532,-15.682231136246084,0.03053383713194,0.09542570231986476,-0.8603689559497899,0.6982334915161132,-0.01853456880569458,-9.656216148262024
2026-09-11T16:37:27.208,0.2339199360001203,-2077.0205078125,-186931.845703125,-747727.3828125,-1422.7590478515626,-0.5841564941406251,-3.414872884750366,-2.339187926054001,-5.2326143657256585,3.1839336026076683,0.0,-0.10546290874481201,-863.9521484375,-37.966647148132324,0.0457763709127903,16.479493528604507,2630.3300466255196,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.2018147,0.9897086173983002,-0.12588603605406565,0.06491360993975555,0.02039072874442686,178.61126231283401,-7.679114021358048,-14.404422293107404,0.0075377279735131105,0.05453944472972041,-0.8452516121007159,0.7881604734992981,-1.2536821566772463,-11.221259447574615
2026-09-11T16:37:27.241,0.26733894400013014,-2077.13671875,-186942.3046875,-747769.21875,-1422.83865234375,-0.6637609863281251,-3.416584014892578,-2.3403600502014164,-5.235236332769805,-0.0350735769121293,0.0,-0.10518825054168701,-861.7021484375,-37.867770195007324,0.015258791856467724,5.493165068328381,-328.7449005150867,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.2338147,0.9910585415586667,-0.11341242083410213,0.06768762209781112,0.01894665719595541,178.71548214482738,-7.958879675829359,-12.967199423225948,0.02161293572622138,0.06516448561708628,-0.842553682142983,1.0046913090705871,-0.4630700206375122,-9.300234747390746
2026-09-11T16:37:27.274,0.30075392000003376,-2077.251708984375,-186952.65380859375,-747810.615234375,-1422.917420654297,-0.742529296875,-3.418539047241211,-2.34169924736023,-5.238232031496572,-0.04007775312534533,0.0,-0.10494983196258545,-859.7490234375,-37.78193950653076,0.0,0.0,-164.39230925511438,1,1789159047.0348136,38.990760826666666,-76.93789698333333,-4.286000000000001,0,1,7.502120999999999,9.400355999999999,50.722884,1,1,1789159047.2738147,0.9923790795150452,-0.09751541786798033,0.07268036253970053,0.01980077574243525,178.5442411015092,-8.51768669233999,-11.11580999223704,-0.0016128587617679601,0.05535695695135455,-0.8209925826955458,3.612475720081329,0.8441564459228516,-9.997487573890686
