timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T16:31:30.211,0.000011,0.224305,0.001094,2.076897,0.000000,-37.017672,12.735438,0.218787,0.015021,0.031623,0.000000,0.000000,0.000000,-0.018237,0.002507,0.033106,-0.064135,-0.120230,9.566878,-1.436327,2.076870,0,0,,,,,,,
2026-09-11T16:31:30.245,0.033439,0.147157,0.005332,1.362564,0.000000,-35.640261,12.261558,0.143800,0.014080,0.029642,0.001024,0.006060,0.000489,-0.001236,0.003413,0.031125,0.246343,-0.181619,9.657099,-1.416246,2.073068,0,0,,,,,,,
2026-09-11T16:31:30.279,0.066859,0.166606,0.010709,1.542648,0.000000,-34.666598,11.926582,0.163010,0.009757,0.020540,0.001863,0.011186,0.000895,0.006834,0.005296,0.022024,0.151022,0.290277,9.919329,-1.395063,2.099905,0,0,,,,,,,
2026-09-11T16:31:30.312,0.100274,0.166606,0.016269,1.542648,0.000000,-34.006732,11.699564,0.163145,0.012849,0.027051,0.002658,0.016635,0.001285,0.026234,0.000684,0.028534,0.071687,0.448164,9.853918,-1.371749,2.136585,0,0,,,,,,,
2026-09-11T16:31:30.346,0.133698,0.186214,0.022649,1.724200,0.000000,-33.559725,11.545777,0.182446,0.007146,0.015045,0.003361,0.022409,0.001636,0.033965,0.003854,0.016529,-0.169949,0.578298,9.885005,-1.364324,2.181399,0,0,,,,,,,
2026-09-11T16:31:30.379,0.167117,0.080373,0.026113,0.744194,0.000000,-32.727511,11.259465,0.078826,0.008839,0.018609,0.003923,0.026774,0.001919,0.030700,0.001517,0.020092,-0.293513,0.524852,9.659256,-1.364976,2.222333,0,1,0.154311,38.990780,-76.937898,-5.857000,0.000000,0.000000,3.647980
2026-09-11T16:31:30.412,0.200535,0.080373,0.028619,0.744194,0.000000,-31.474383,10.828343,0.078942,0.005876,0.012371,0.004441,0.029409,0.002176,0.009748,0.001028,0.013855,-0.157985,0.232123,9.525788,-1.356852,2.243905,0,0,,38.990780,-76.937898,-5.857000,,,
2026-09-11T16:31:30.446,0.233952,0.080373,0.031308,0.744194,0.000000,-29.917758,10.292806,0.079080,0.003529,0.007430,0.004772,0.032049,0.002345,-0.004882,0.001843,0.008913,-0.044424,0.314892,9.663277,-1.351925,2.270616,0,0,,38.990780,-76.937898,-5.857000,,,
2026-09-11T16:31:30.479,0.267372,0.148404,0.036549,1.374114,0.000000,-28.247149,9.718056,0.146275,0.003276,0.006898,0.005011,0.035814,0.002477,-0.004631,0.000393,0.008381,0.101303,0.252619,9.741142,-1.347339,2.292977,0,0,,38.990780,-76.937898,-5.857000,,,
2026-09-11T16:31:30.512,0.300790,0.148404,0.041470,1.374114,0.000000,-26.735156,9.197875,0.146496,0.002820,0.005937,0.005226,0.040705,0.002604,-0.004500,0.002341,0.007421,-0.007159,0.431002,9.729962,-1.342260,2.326641,0,0,,38.990780,-76.937898,-5.857000,,,
2026-09-11T16:31:30.547,0.334211,0.030569,0.041653,0.283048,0.000000,-26.516802,9.122753,0.030183,0.004105,0.008641,0.005469,0.043657,0.002736,0.005930,0.002928,0.010125,0.097870,0.300378,9.721528,-1.322369,2.351521,0,0,,38.990780,-76.937898,-5.857000,,,
