timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T16:26:44.880,0.000007,0.675015,0.002620,6.250138,0.000000,119.918922,-41.256510,0.507453,-0.227833,-0.479648,0.000000,0.000000,0.000000,0.028375,0.002477,-0.478164,-0.542700,1.298204,8.890317,-4.066274,10.493439,1,0,,,,,,,
2026-09-11T16:26:44.914,0.033423,0.665381,0.025338,6.160937,0.000000,119.650444,-41.164143,0.500917,-0.217331,-0.457538,-0.015659,0.016790,-0.007569,0.060024,-0.008438,-0.456055,-0.428354,0.477486,9.852055,-4.058866,10.438747,1,0,,,,,,,
2026-09-11T16:26:44.948,0.066840,0.665652,0.047964,6.163448,0.000000,119.544700,-41.127764,0.501399,-0.232795,-0.490095,-0.031492,0.033353,-0.015482,0.054961,-0.025763,-0.488611,-0.089142,0.369711,10.194797,-4.030032,10.378694,1,0,,,,,,,
2026-09-11T16:26:44.981,0.100244,0.675638,0.070636,6.255908,0.000000,119.500755,-41.112645,0.509038,-0.230755,-0.485800,-0.047792,0.049909,-0.023888,0.039521,-0.029833,-0.484316,-0.332053,0.811206,8.953275,-4.018245,10.348339,1,0,,,,,,,
2026-09-11T16:26:45.015,0.133651,0.666272,0.092989,6.169181,0.000000,119.655250,-41.165797,0.501575,-0.224474,-0.472577,-0.063800,0.066339,-0.032420,0.061357,-0.032473,-0.471094,0.163281,0.946734,10.227257,-3.975495,10.326521,1,0,,,,,,,
2026-09-11T16:26:45.048,0.167070,0.666715,0.115434,6.173284,0.000000,119.655250,-41.165797,0.501908,-0.223080,-0.469642,-0.079544,0.082528,-0.041079,0.062908,-0.041951,-0.468159,0.599186,0.436298,9.636701,-3.905903,10.271429,1,0,,,,,,,
2026-09-11T16:26:45.081,0.200487,0.666992,0.137695,6.175848,0.000000,119.676536,-41.173120,0.502060,-0.224476,-0.472581,-0.095287,0.098585,-0.049993,0.041444,-0.048641,-0.471097,0.206626,0.676267,10.077412,-3.862513,10.232769,1,1,0.182657,38.990804,-76.937902,-7.106000,0.000000,0.000000,3.355485
2026-09-11T16:26:45.115,0.233894,0.676875,0.160185,6.267357,0.000000,119.632591,-41.158001,0.509617,-0.224852,-0.473373,-0.111088,0.114621,-0.059200,0.031038,-0.035334,-0.471890,-0.026968,-0.533580,9.670044,-3.834754,10.115649,1,0,,38.990804,-76.937902,-7.106000,,,
2026-09-11T16:26:45.148,0.267314,0.677252,0.182766,6.270855,0.000000,119.632591,-41.158001,0.509902,-0.225267,-0.474247,-0.126922,0.130642,-0.068690,-0.007593,-0.035562,-0.472764,0.192210,-0.118170,9.397517,-3.794059,10.027040,1,0,,38.990804,-76.937902,-7.106000,,,
2026-09-11T16:26:45.181,0.300733,0.677514,0.205370,6.273273,0.000000,119.699196,-41.180916,0.509920,-0.225389,-0.474503,-0.142776,0.146516,-0.078443,-0.002757,-0.011368,-0.473019,0.345488,0.359512,10.212449,-3.742957,9.970692,1,0,,38.990804,-76.937902,-7.106000,,,
