timestamp,time_s,speed_mps,distance_m,wheel_omega_rad_s,motor_current_A,steer_motor_deg,steer_column_deg,vx_mps,vy_mps,yaw_rate_rad_s,heading_rad,x_m,y_m,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,grade_deg,bank_deg,moving,gps_new_fix,gps_time_s,gps_latitude_deg,gps_longitude_deg,gps_altitude_m,gps_east_m,gps_north_m,gps_sigma_m
2026-09-11T16:28:33.678,0.000008,0.595785,0.002142,5.516529,0.000000,119.762622,-41.202737,0.448259,-0.198782,-0.418488,0.000000,0.000000,0.000000,0.055065,0.002880,-0.417005,-0.149649,-0.261249,11.002669,-2.679394,-1.188454,1,1,-0.627898,38.990799,-76.937882,-3.774000,0.000000,0.000000,5.033616
2026-09-11T16:28:33.712,0.033416,0.596106,0.021601,5.519498,0.000000,119.752323,-41.199194,0.448524,-0.195964,-0.412555,-0.013882,0.014934,-0.006698,0.061810,-0.024915,-0.411071,0.216041,0.038148,8.793035,-2.654369,-1.169254,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.745,0.066824,0.576765,0.040832,5.340418,0.000000,119.685718,-41.176279,0.434124,-0.199090,-0.419138,-0.027775,0.029536,-0.013600,0.067934,-0.034879,-0.417654,-0.086593,0.372359,10.116050,-2.648289,-1.128848,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.778,0.100230,0.567474,0.059995,5.254388,0.000000,119.685718,-41.176279,0.427131,-0.199516,-0.420033,-0.041791,0.043681,-0.020754,0.067572,-0.025766,-0.418549,0.196133,0.712257,9.481756,-2.625435,-1.067074,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.814,0.133642,0.577823,0.079842,5.350217,0.000000,119.639713,-41.160452,0.435026,-0.197062,-0.414867,-0.055739,0.057744,-0.028074,0.062903,-0.024491,-0.413383,0.144550,-0.034029,10.119678,-2.608097,-1.054180,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.846,0.167054,0.578277,0.099347,5.354412,0.000000,119.641773,-41.161160,0.435362,-0.197864,-0.416555,-0.069629,0.071843,-0.035569,0.055327,-0.002200,-0.415071,0.022653,0.011964,10.276389,-2.600274,-1.038397,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.879,0.200457,0.597963,0.119057,5.536697,0.000000,119.708377,-41.184075,0.450026,-0.199791,-0.420612,-0.083611,0.086078,-0.043324,0.043839,-0.007895,-0.419129,0.430022,-1.492180,9.689657,-2.568134,-1.119554,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.912,0.233862,0.618002,0.139040,5.722240,0.000000,119.840213,-41.229431,0.464785,-0.204135,-0.429759,-0.097814,0.100682,-0.051429,0.043536,0.022196,-0.428275,0.395796,0.413252,9.926487,-2.541445,-1.075908,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.945,0.267262,0.618562,0.158226,5.727426,0.000000,119.752323,-41.199194,0.465421,-0.199368,-0.419723,-0.112000,0.115426,-0.059757,0.015892,-0.016090,-0.418239,0.792573,0.678914,9.339167,-2.491294,-1.015856,1,0,,38.990799,-76.937882,-3.774000,,,
2026-09-11T16:28:33.980,0.300671,0.589503,0.178437,5.458358,0.000000,119.465992,-41.100685,0.444223,-0.212914,-0.448240,-0.126499,0.129692,-0.068400,0.007222,-0.019760,-0.446756,0.504944,1.182682,9.651607,-2.462154,-0.923624,1,0,,38.990799,-76.937882,-3.774000,,,
